label,F3,F4,C3,Cz,C4,P3,P4,accX,accY,accZ
N,-9.121201303482080,-3.9092419716668500,-6.47992081754932,-4.811442383300960,-2.8614704589833100,-3.5248629944070500,0.6317148941374510,33.9375,754.5625,-533.375
N,1.3607747602329900,1.0803556168333200,0.52591393946268,0.2551424947385380,1.4496965071239100,-2.5975994539017300,-0.4528566421312320,31.4375,747.1875,-546.1875
N,0.5180112492647960,0.567166467408419,-0.38900934915990800,-0.9003602283784910,-1.1860205022357700,0.9371408646663980,0.47464456453948100,30.875,741.875,-552.1875
N,-5.086624153328290,-3.441988880968780,-3.965906694312460,-2.9422106575857800,-3.7034696274284000,-1.8534175954331100,-4.846831408447790,28.0,742.0625,-549.375
N,5.663679294371920,3.6214667565262500,6.145609756517410,5.138151452327370,6.331933499003390,4.365465478155130,7.072785838397440,28.125,744.8125,-551.9375
N,-0.32948953348333500,1.0781211104249000,-1.0049865469961400,0.15036691590879500,-1.1664858256747800,0.35489680853974500,-0.7959577750906580,28.5625,742.8125,-545.5
N,-11.71992001914060,-10.222344753038000,-11.78265162917520,-11.161853749570900,-8.822504775706630,-10.415505339887400,-10.229783890569900,29.0625,741.375,-549.75
N,7.717063646339830,5.45103225986455,8.677855593287260,7.58601019650747,5.786773161883250,5.5807790893092300,6.866851940705530,33.125,747.5625,-543.1875
N,19.191591061739000,15.352341816826800,15.718823205017900,13.21903009826470,10.215179502086200,14.071520858142700,7.6566735544301200,35.0,753.5625,-532.3125
N,-22.60593401560560,-20.79317653005680,-19.590010306668100,-17.174101946303300,-12.659400557736000,-15.568267955826300,-12.0490639772404,19.5,745.9375,-546.375
N,3.95542824230963,9.007425755942090,4.822653328887270,4.751275528482890,3.5807657009906500,3.694942093324570,8.042913767878770,18.0,750.0,-538.1875
N,6.0979378643986300,-2.240524306882820,4.36908409932368,2.7337208327295700,1.7844833780609200,4.839708461232370,-1.788519501821720,24.375,753.5625,-532.25
N,-12.28477426145980,-4.979990885146590,-10.49325234743620,-8.027981010085950,-6.734981973961940,-9.093748825105250,-3.2210092470779900,20.625,743.375,-550.5
N,6.530857766681240,3.4212865154880000,4.944947012066280,4.839993308913960,3.779325607940060,4.811019950522650,-0.06661627499358120,12.875,739.25,-553.25
N,3.2355766368370300,3.9540174409199900,3.662918173132220,2.2246601067715800,2.637087942040140,2.855382238420110,2.9686095094885600,7.3125,740.4375,-554.75
N,-13.645333054794400,-8.925901356574960,-12.201783653005700,-10.228377733537400,-7.991666527294860,-11.961509941783600,-5.855838912190440,5.6875,744.75,-549.0625
N,16.11254172977810,10.241526552196100,13.027086059685300,11.682526464088700,8.884922596098360,11.177320575104100,6.40587043562291,12.5625,750.5625,-537.5625
N,0.6429430402187970,2.7777366268687300,-1.3856079806865100,-0.20337010482688700,1.237048214153860,-1.0199815028515900,-0.4694800458597710,16.4375,751.6875,-536.5625
N,-7.045386939709720,-8.286782779413810,-0.6854006098564050,-3.2265402107374000,-5.670653764599830,-0.9978948719731840,-3.1894030896502900,20.25,747.4375,-543.375
N,1.8068318207763100,3.060328929931010,-1.8362738950554400,-0.43238895713214800,2.3936929029266900,-1.1846374678653000,3.0959083183148900,18.9375,756.25,-527.9375
N,0.2686271078360120,-0.991000832832486,0.4804650251530980,1.3449257447607500,0.5232319793628820,0.17580511649850400,-2.0537929467550500,24.875,773.1875,-503.5
R,-0.012711038824984700,0.8837250813364770,-0.5942901625955080,-0.9613825667467810,-1.7879974178023300,-0.9462222277378050,0.10600755621363900,24.9375,773.6875,-503.6875
R,-0.765112921513278,1.7853790593111800,1.3011136580191900,-0.49589386847733900,8.370043335725480,1.881207418478380,1.1424193054374400,33.8125,771.75,-502.875
R,-0.4762247776289260,-2.108852946568370,-0.4088640108926940,1.5565865747383100,-6.502874383913950,-0.6180794980722350,1.154384649157850,25.0,781.0625,-502.5625
R,-1.662798042145250,-3.101439547398490,-1.5795545345108800,-1.7424434356849400,-8.56681211325914,-0.15160679008499200,-3.3863701271449200,22.1875,766.3125,-514.9375
R,0.8832635628736190,5.2915015965107100,-0.7036890965422670,0.2961821996268480,6.9029360520081600,-0.6290045899984340,1.3794805999517300,18.125,762.0,-521.8125
R,2.631170046052040,-3.353529127383420,4.273971420119170,1.8150353145214900,-0.6677005017305930,1.970155798154510,1.3329476703116100,25.25,773.5,-509.875
R,-2.9033556833067800,2.2102442841365100,-4.246748351817970,-1.7366301589381000,-3.5233822667710300,-2.2063703535931600,0.9468624021147060,25.5,769.375,-515.1875
R,1.568048055489640,-0.8580372402110700,3.155875051086050,0.5668196525623500,7.15378758176444,0.7813162245522700,-2.320365845803030,28.25,766.8125,-517.5625
R,-0.6481377906200230,-1.6930015022665200,-2.5758685276892700,0.6270897022450250,-6.2553031778732,0.6260222942378920,2.244256261550790,9.9375,771.0,-505.25
R,0.051344447977668100,-0.9653435722368400,0.5371312370616050,-3.0693711829203200,4.953363780851520,-2.2728728470480400,-5.307588154388200,10.125,735.8125,-567.5
R,-0.44258376528947100,2.258556300411320,1.8945099794364700,3.3965440416958700,-0.6409261653159950,2.761570752164810,6.09257069690605,11.125,759.375,-523.5625
R,1.2770529490252200,-0.5767438730887170,-1.7461393572345900,-1.7396056154435100,-1.0562251777470400,-2.050521164752660,-1.793674558788000,45.3125,760.125,-525.0
R,-3.667317076228500,-1.819431547355010,-2.4993182736433100,-2.132966105353930,-1.2170865339050500,-1.9555837745582400,-3.713787040900340,60.75,757.1875,-531.5
R,3.7443177688477200,1.7765155724396200,3.669580403576550,4.488606877668900,-0.22149258696984900,4.6008755334164900,5.38335267641025,26.1875,790.6875,-470.75
R,0.5953557519056540,0.9833438767640720,0.4776404644547630,-1.8817692709311200,7.854356672671690,-1.2827503880742700,-4.67821832149082,19.8125,745.625,-555.125
R,-1.470833791791430,-0.40540430135098100,-0.8845657192926470,1.1154917369620900,-4.160586971975760,-0.21280442113061300,1.8920429664788400,34.0,764.75,-518.0625
R,1.0466011578727100,-2.2962427989746500,-0.7263268601545440,-1.8417984360369900,-7.168324588171470,0.06790993769503350,-0.13404784395107300,59.0,751.0,-534.75
R,-3.6586321346777800,-0.07065886949413330,-2.026193291453830,-1.9320625684878800,6.100486171279010,-4.603793915630010,-1.2234836216263100,65.875,739.125,-551.0
R,5.09998258001656,2.279270364877220,4.012306888700680,4.881518673098650,-2.3235886991612300,8.538391059626620,4.359068284615790,34.0,748.1875,-533.6875
R,-0.9571094563006150,2.406863267691130,-1.5643041714323400,-1.9723397816497400,5.570712957222540,-4.827728791982520,0.38740704374663400,39.625,720.6875,-577.75
R,0.005767142765963400,-1.2697339161033800,2.5983912274419800,1.3758078323077400,-1.3482734704155400,1.396652130426480,-2.4044766232728500,42.0625,727.75,-569.3125
R,-2.1229603836815400,-2.4528219478441100,-5.083384459310900,-4.48489109906281,-8.037468493219380,-1.8715889436514900,2.4517906242360700,3.875,756.8125,-530.9375
R,-0.2904213571427890,1.0841969696847100,1.1976628530704100,1.8350979278507100,7.765603679924290,-0.1445671750573820,-4.450758473622390,9.625,734.4375,-563.0625
R,1.0505646573813100,-0.7730049953753810,-0.9195538148576740,-0.26181651114184700,-7.8484007686236,-0.09753732613331810,-1.5925582274958000,18.1875,745.5,-545.75
R,0.4773170450353170,1.347285393609730,3.2820059765028600,1.5864563643455700,9.235621470613930,-0.33818735315066900,1.4578203225187300,36.3125,737.75,-556.25
R,-0.12462554133286000,-1.4843483878074600,-0.8087055675714240,1.0270118641873500,-5.581567636664750,5.5821370580383000,5.175660681676350,40.375,761.3125,-519.0
R,2.4562139960602300,2.7643068794431000,1.0810028810382900,-0.79071672658536,6.938371007265790,-4.019313772333590,-2.3119206224388700,26.625,744.625,-550.875
R,-3.030274181148010,-2.421520090199510,-0.404684756619428,1.1106955080852100,-2.862892555109500,1.326153914996380,-1.2255237234973600,27.625,754.0625,-533.0625
R,8.277245561430810,6.766484172444650,3.4285525728211900,2.4207993855548000,-4.817830181547650,1.4270492295414600,0.6934925702573040,80.3125,722.8125,-567.0625
R,-10.62136168677130,-10.139928452955700,-7.77346141495293,-6.875059142111190,1.7566830729071100,-5.401450525315630,-2.6415057580853900,66.0625,720.0,-581.625
R,6.164938221462810,8.123351514840340,7.345152585113930,7.387462316413170,2.3534565828869400,6.526831846186440,3.780968477408840,36.4375,751.3125,-530.25
R,-2.437847719735260,-4.39867309253721,-4.034135551337410,-4.6898149685917100,2.6887248138554300,-3.7946160363881500,0.5193422531819880,36.1875,747.875,-543.0625
R,3.830349286757190,4.347462256664010,3.4327162837566900,3.8500351854273600,0.5422274034965300,1.8517633746398300,-1.9497018410067000,28.0,757.625,-532.125
R,-7.5275940937457700,-7.4527478270598500,-4.426203952621950,-5.037660013416740,-12.211295299155400,-0.757077763662798,0.8085395929994710,71.75,775.3125,-495.8125
R,3.3313583032922900,2.9148006104817700,0.7608641610200760,0.24109446419971800,9.622232133843970,-3.552056386665310,-2.700137858763760,61.0625,749.625,-538.375
R,6.9753478192381200,6.033229459385280,7.717248189720920,8.61623417263916,2.9756293783305200,10.431547769723200,6.64716716550192,33.375,772.375,-507.125
R,-8.936347242555030,-4.1112249567437800,-9.623154061195970,-8.814489076757650,-2.170776773395650,-10.40960456966090,-2.9590092248988000,9.75,752.9375,-538.4375
R,-1.6905831032798100,-5.266884066047620,-0.8358727232132950,-2.3244114755514000,-4.362921632802050,-1.494527733341940,-4.750799102348520,53.4375,736.5,-554.625
R,8.401925278185530,6.474081849317110,7.1116878744617900,8.832940688600290,1.0041283269999200,10.078680424644600,5.040573735625040,78.25,740.875,-539.75
R,-6.385831814300120,-1.913819833363890,-4.779945607398910,-6.52957790476904,3.585603837340280,-8.62438053215874,-2.8466909332318500,60.9375,722.5,-579.1875
R,-0.2381526875454560,-1.6157912368260700,0.6177771385693020,1.4872391039901200,-2.9079007362667900,2.9390342092995400,-1.0612325464789600,46.6875,757.25,-529.5625
R,3.012199999585460,-2.238439316095410,0.07316398291034600,-1.2506180122715100,-6.853878625586130,-1.375818116471590,0.5102926762597760,32.3125,766.9375,-516.4375
R,-3.216771232902220,2.260394351417980,-1.0554463682851800,-1.1278499010406700,7.266970967209970,-0.86495063112769,0.47478522677997700,41.0,751.5625,-537.1875
R,4.946086815918790,1.6767719080456800,3.3967737774480300,6.607354924781780,-0.15024000545584500,5.074002895309860,1.6620468506556400,19.8125,732.625,-563.6875
R,-2.872203031987560,1.168394948901230,-1.5546376905665100,-4.433534231681840,1.8683181218789200,-4.081069623756500,-2.6787104872824400,34.875,737.5625,-560.625
R,-6.589883278337590,-8.89561751965886,-5.338284369432470,-4.448019023630110,-5.117516699047400,-3.9392877593106100,-3.940404930904680,59.5,773.8125,-502.6875
R,7.680509668455110,7.6558710039659700,5.507439251720530,6.692901527577380,-0.8899040597754510,7.32327262911115,8.089871990970470,56.5625,790.8125,-471.3125
R,-2.857441969071520,-1.498273697331110,-0.9768397846431100,-3.7434315414106800,5.156445164580960,-3.7597770813978700,-4.899541320256440,62.75,745.75,-545.0
R,4.956176646051130,3.838729819062970,4.763427258278100,6.426395281497690,0.708047112907102,6.112195776923710,7.740441233003170,72.25,740.25,-541.375
N,0.04517813861180460,1.847988989162100,-1.9518897148952900,-1.9074394926385900,4.832946867596150,-3.640292505127830,-5.098083155209500,130.8125,744.875,-530.25
N,-11.881384753665600,-11.443765715915900,-7.789365361169620,-8.026546798531660,-9.465840495552240,-4.436042279933820,-2.399748282278250,86.4375,750.6875,-533.875
N,11.476060599409900,8.066037520907150,8.238361989915700,9.007724406394340,2.1582375184229400,6.922525057966210,3.8293643839493600,27.0,770.8125,-506.5
N,-6.765808344872280,-4.615157359030430,-4.922202569320060,-6.811210413148520,-1.8471918867710000,-4.790261410085410,-2.818153625050470,20.4375,767.5625,-515.25
N,2.151776281491450,2.484388918068170,1.0155144745077000,1.6784607825614900,1.30040931202476,1.1449955730900300,0.13655752121172500,34.9375,743.6875,-547.875
N,1.9852575364154300,1.62540899950941,1.1031249748189200,2.579693380726110,1.4752674501094600,-0.47312720326713100,-0.2526753506591080,41.75,730.9375,-567.9375
N,0.15261692010105200,-1.910473827505980,-0.07271419298417070,-1.2063899639482300,-0.20936945381109400,1.3426615552825200,4.840561026619100,31.625,744.0625,-547.0
N,-1.4163421660466500,1.637658732529310,-0.5067300722810330,-0.1553337556079190,-1.0494580459838800,-0.3470881838895620,-4.366648911345890,33.5,750.25,-537.875
N,0.7749103174736300,-0.8310190884165720,0.15103250873211800,-0.3024587909867400,0.8717004591225990,-0.3179312350713250,0.11199323639940800,35.125,762.1875,-516.625
N,0.20966793882770700,0.2250095736568630,0.8896941865781440,1.3434735627397000,0.5982297791922430,1.207123558686270,3.4685085434309800,36.5,763.5,-515.5
N,0.30185277306699400,-0.025827089721726200,-0.23215816313898600,-1.373635972561060,-1.4274537293420900,-1.9423401881953900,-5.143219096561770,35.0,755.875,-526.125
N,-0.2605995154007110,-0.4700038773549690,-0.6041865818076410,1.3498746543022700,1.3862881561183000,0.801121977321363,4.04217931668768,30.625,754.3125,-527.5
N,-0.284771135954793,1.9618414346606400,1.7936717769464400,0.29553095148908600,0.5796499498994580,1.0613544291911100,-1.3950991794586200,32.3125,757.1875,-527.0
N,5.331226381275020,1.4679991928209000,0.9208370677223220,0.6952452126076460,0.3059363348414410,0.48441981016650000,1.7995584634148800,36.9375,752.8125,-533.6875
N,-5.6402258699449200,-3.4097319282861100,-3.0699533233206100,-1.4272667212927900,-1.1409623628709500,-1.4365389010532900,-1.7669670838807500,33.3125,747.4375,-543.125
N,-0.4804272610879360,1.3802364266660900,0.8145946478862940,-0.9881229689935450,-0.9733075519760510,-0.14072956465724500,-2.196325667855170,23.875,747.0625,-543.375
N,1.24885376570268,-1.8563456512337700,-0.5305884024669590,-0.061437855054209900,-0.08275396896020930,-1.0584471120938800,1.7075219408932300,19.6875,749.125,-541.0625
N,-1.7443309041455500,0.3778770294013150,0.3916051316942510,1.3011237363666200,0.9550462240703870,1.6746214488789200,-0.20990402963609300,22.625,751.0,-536.4375
N,1.9780104452126600,-0.24810747271172800,0.24352528064017600,-0.8341263802025320,-0.2440369873746000,-1.3287132973757900,-0.3908854757869000,18.5,746.6875,-544.375
N,3.761587973272930,5.888306614859160,2.3392578723254200,3.7295623379415500,3.3847243780858000,3.362187047151970,3.836685530491660,12.9375,746.0,-545.1875
N,-5.588382284392450,-6.843060335329640,-2.7546081811950100,-4.607169389079100,-5.023982946855390,-2.1682453281830000,-2.0055599038743200,11.9375,746.6875,-545.1875
N,2.2265288456070300,2.624472940004160,0.15663938137907200,2.1300135512371800,2.3158790517407700,-0.898100433186708,-1.1966466700578400,14.9375,747.0625,-545.0625
N,-1.0197775020995200,-1.4207936278322300,0.06144093893785980,-1.3337328311703500,-0.8154202313628710,0.21532845499238600,1.1309464546862100,16.25,747.4375,-545.625
N,-1.6232755428944900,-1.4376901786088900,-0.9772442048270230,-1.360339430881000,-1.7738758459947200,-0.5566982755219810,-0.9771891747874440,9.8125,747.6875,-543.5
N,1.6345780077561800,2.098038980109470,0.7049975081917320,1.2903847070224300,1.509627935011210,0.13274384993187700,-2.916515514462430,8.125,749.0,-543.1875
N,-0.5946514533947230,0.713410646953956,0.14977145416040300,0.3435802699760640,0.37879346807742500,0.10150103384515400,3.011708087662790,10.75,750.5,-537.5
N,-0.9458461705525380,-2.6251437192151900,0.3606289204701230,-0.43761692155667000,-0.2234499900684780,1.120273690947460,-0.313819782618325,13.125,751.1875,-539.0625
N,0.5876121569155720,2.2636705628605700,-0.39261979494655900,0.023271708374541500,-0.2163652389454100,-0.29489137965744200,-0.5696165915158630,6.75,748.75,-543.125
N,4.286040335270510,1.0373755889782300,2.914864129783970,2.0351189540098200,2.0035615485406500,3.310041823600160,3.208029548262760,3.1875,748.1875,-542.8125
N,-4.382508019326010,-2.328840355236290,-4.149170683669270,-2.3494340815375100,-2.398278575708680,-4.9899434511723000,-4.927387413672620,7.6875,750.25,-539.5625
N,1.3504200947216100,0.01827887345246420,1.3745029887897000,0.25752918392663400,-0.18461316921347800,1.0722061028114400,3.249016785885020,15.25,751.25,-536.25
N,-0.018039893886562600,0.44754907915117700,0.1270614855049560,1.1222254386867900,1.1702008284703500,0.5732486704511940,-1.0941405072733700,15.125,747.9375,-542.6875
N,-1.055151012487090,-1.4418387463087900,-0.5436811340881940,-1.8495831767673200,-1.3876296274159900,-1.5262681643433000,-2.2732076874356000,8.375,743.75,-550.625
N,1.6404028027080900,2.092665976235270,0.7440522898288010,1.2327963845792300,0.8795951099004100,1.4454315169841600,2.210922079194050,0.625,741.8125,-553.3125
N,-0.04542908952087090,-0.993789925032469,-1.3390269522444800,-0.6413815724510950,0.5156560121736190,-0.803648675103745,0.2252877332493300,2.5625,743.625,-551.375
N,-0.4379467509704950,1.8551412458634800,1.9347922033993200,1.9083210005130100,-0.23585769692820700,0.7794337512408570,-0.9340205376098020,12.875,742.75,-550.1875
N,-2.313939428535850,-3.0178082941504300,-2.0414648122977600,-2.281765322009660,-0.7143630120461290,-0.030390908446696900,0.8582371010657760,15.6875,741.5625,-553.0625
